title|url|category|S_Label
புற்றுநோய் ஏன் வருகிறது? தடுப்பது எப்படி? யாரெல்லாம் கவனத்தோடு இருக்கவேண்டும்? விளக்கும் மருத்துவர்!|https://www.puthiyathalaimurai.com/health/doctor-explains-reason-and-preventive-measures-of-cancer|ஹெல்த்|Negative
கேரளாவில் மீண்டும் நிபா வைரஸ் - தற்காத்துக்கொள்வது எப்படி?|https://www.puthiyathalaimurai.com/health/nipah-virus---how-to-defend-|ஹெல்த்|Neutral
’பள்ளி மாணவர்களுக்கு மீண்டும் ஊட்டச்சத்து மாத்திரைகளை வழங்குங்கள்’ - மருத்துவத்துறை|https://www.puthiyathalaimurai.com/employment-news-in-tamil-latest-update/health-department-ordered-r-to-re-distribute-nutritional-tablets-to-school-students|கல்வி|Neutral
"செங்கல்பட்டு | நின்றிருந்த ஆட்டோ மீது கார் மோதிய விபத்து..!"|https://www.puthiyathalaimurai.com/tamilnadu/chengalpattu-car-hits-parked-auto-auto-driver-dies|தமிழ்நாடு|Neutral
இந்தியா அவமானத்தில் தலைகுனிகிறது: ஹரியானா விவசாயிகள் மீதான தாக்குதலுக்கு ராகுல் கோபம்|https://www.puthiyathalaimurai.com/agriculture/india-bows-in-shame-rahul-after-police-lathi-charge-farmers-in-haryana|விவசாயம்|Negative
தடையின்றி ஆன்லைன் மூலம் பதிவு செய்து நெல் மூட்டைகளை விற்பனை செய்யும் விவசாயிகள்|https://www.puthiyathalaimurai.com/agriculture/farmers-who-register-online-without-restriction-and-sell-bundles-of-paddy|விவசாயம்|Neutral
3 வீரர்கள் சதம்.. 19 ஆண்டுகளுக்கு பிறகு வெளிநாட்டு மண்ணில் இந்திய அணி தரமான சம்பவம்!|https://www.puthiyathalaimurai.com/sports/cricket/after-19-years-3-indian-players-scored-centuries-in-the-same-test-innings|கிரிக்கெட்|Neutral
"ஆக.31, 2025 | இந்த ராசிக்கு இன்று புதிய வேலை வாய்ப்புகள் கிடைக்கும்... இன்றைய ராசிபலன்கள்!"|https://www.puthiyathalaimurai.com/spiritual/today-rasi-palan-31-08-2025|ஆன்மீகம்|Positive
``ஜில்லென்று மாறிய சென்னை வானிலைக்கு காரணம் இதுதான்“ - `வெதர் மேன்’ ப்ரதீப் பேட்டி!|https://www.puthiyathalaimurai.com/features/interview-with-weather-man-pradeep-john-regarding-chennai-climate|சிறப்புக் களம்|Neutral
விவசாயிகள் போராட்டம்: தஞ்சையில் மறியல் - 600 பேர் கைது!|https://www.puthiyathalaimurai.com/agriculture/tanjore-more-than-600-arrested-in-protest-in-support-of-struggling-farmers-in-delhi|விவசாயம்|Negative
இந்தியாவை திரும்பி பார்க்க வைத்த ஆன்மிக தத்துவ ஞானி!ஆதிசங்கரர் அவதரித்த தினம் இன்று..|https://www.puthiyathalaimurai.com/spiritual/indian-philosopher-adi-shankara-birthday-today|ஆன்மீகம்|Positive
“இனி Soft செங்கோட்டையனை பார்க்க முடியாது” – நேரில் சந்தித்தபின் புகழேந்தி கருத்து!|https://www.puthiyathalaimurai.com/tamilnadu/pugazhendi-has-met-sengottaiyan-in-person-and-expressed-his-support|தமிழ்நாடு|Neutral
18000 கிலோ எடை; ஜி20 மாநாட்டின் முகப்பில் வைக்க சுவாமிமலையில் பிரத்யேகமாக செய்யப்பட்ட நடராஜர் சிலை|https://www.puthiyathalaimurai.com/trending/a-specially-made-statue-of-nataraja-which-made-in-kumbakonam-swamimalai-to-put-in-front-of-the-g20-summit|டிரெண்டிங்|Neutral
மகேந்திர சிங் தோனி மீது எழுந்துள்ள விமர்சனங்கள்!|https://www.puthiyathalaimurai.com/sports/t20/more-critics-on-csk-former-captain-ms-dhoni|t20|Neutral
சேலம்: வன உயிரின வேட்டையைத் தடுக்க தீவிர கண்காணிப்பு!|https://www.puthiyathalaimurai.com/environment/salem--intensive-monitoring-to-prevent-wildlife-poaching|சுற்றுச்சூழல்|Neutral
"ஐபிஎல் வரலாறு | அதிக ரன்கள் to அதிக விக்கெட்டுகள்.. எளிதில் முறியடிக்க முடியாத 10 சாதனைகள்!"|https://www.puthiyathalaimurai.com/sports/t20/top-10-unbreakable-records-in-ipl|t20|Positive
வாசுவின் காதல் பயணத்தில் MISS YOU : சுப்புலட்சுமியுடன் இணைந்தாரா?|https://www.puthiyathalaimurai.com/cinema/movie-review/miss-you-movie-review|திரை விமர்சனம்|Neutral
சிகிச்சை முடிந்த நிலையில் நலமுடன் வீடு திரும்பினார் நடிகர் ரஜினிகாந்த்!|https://www.puthiyathalaimurai.com/cinema/actor-rajinikanth-returned-home-after-treatment|சினிமா|Positive
“பிரசவத்துக்கு 2 நாள் முன்புதான் கர்ப்பம்னே தெரியும்”-ஷாக் கொடுத்த USA பெண். நடந்தது என்ன?|https://www.puthiyathalaimurai.com/trending/woman-gives-birth-just-48-hours-after-she-realized-she-was-pregnant|டிரெண்டிங்|Negative
"மதுரை | வாகன சோதனையில் சிக்கிய 22 கிலோ கஞ்சா பறிமுதல் - இருவர் கைது"|https://www.puthiyathalaimurai.com/crime/madurai-22-kg-of-ganja-seized-during-vehicle-check-two-arrested|குற்றம்|Neutral
"விஜயின் அடுத்த ரீ - ரிலீஸ் ப்ரண்ட்ஸ்! | Friends Re Release | Vijay | Suriya"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/vijays-friends-get-a-re-release|கோலிவுட் செய்திகள்|Neutral
“என் ஆசிரியர்களை நினைவுபடுத்தவே, அவர்களின் பெயரை எனக்கு சூட்டி படம் நடித்தேன்” - கே.பாக்யராஜ்!|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/director-k-bhagyaraj-talks-about-school-teachers|கோலிவுட் செய்திகள்|Positive
"போபால் | அடேங்கப்பா... சொகுசு காரில் இருந்த கட்டுக்கட்டான பணம், தங்கம் - யாரும் உரிமை கோரவில்லை!"|https://www.puthiyathalaimurai.com/world/bhopal-gold-and-cash-found-in-luxury-car-no-one-claimed|உலகம்|Neutral
"ஐபிஎல் 2025 | லக்னோ, டெல்லி அணிகளின் பலம், பலவீனம் என்ன? ஓர் அலசல்!"|https://www.puthiyathalaimurai.com/sports/t20/ipl-match-today-dc-vs-lsg|t20|Neutral
புதிய தலைமுறை Live Updates - October 11, 2024|https://www.puthiyathalaimurai.com/trending/live-updates/live-updates-october-11-2024|live updates|Neutral
மழையால் போட்டி ரத்து.. தலைகீழாக மாறிய அரையிறுதி வாய்ப்பு! உள்ளே வந்த ENG-AFG.. ஆஸி அணிக்கும் ஆப்பு!|https://www.puthiyathalaimurai.com/sports/cricket/7th-league-match-was-cancelled-due-to-rain-4-teams-have-the-chance-for-semi-finals|கிரிக்கெட்|Negative
